invoice_id,siren,vendor_name,iban,amount,currency,invoice_date,posting_date,po_number,user_id,cost_center,gl_account,is_fraud,fraud_type
INV00000410,527047743,Aubry EURL,FR3775955872096289365435884,510.45,EUR,2025-02-21,2025-02-24,PO559392,U007,CC619,6068,False,none
INV00000167,509839301,Moreno SA SARL,FR7886518506716572628498776,2610.24,EUR,2024-03-11,2024-03-15,PO691088,U008,CC162,6228,False,none
INV00002686,848947697,Benard Bouvier S.A.R.L. SARL,FR6918444218299874781224890,25273.56,EUR,2025-11-14,2025-11-21,PO109389,U005,CC664,6132,False,none
INV00000653,059304078,Texier SAS,FR2176392836929445511668297,451.89,EUR,2024-03-20,2024-03-27,PO614266,U022,CC420,6135,False,none
INV00001361,207501102,Gillet SCI,FR2553970548739610290871827,242.15,EUR,2024-07-26,2024-07-30,PO393859,U016,CC124,6228,False,none
INV00004831,807374167,Auger Lacroix et Fils SCI,FR8530276420865675661844386,5223.29,EUR,2025-07-04,2025-07-11,PO478285,U022,CC614,6228,False,none
INV00004980,527047743,Aubry EURL,FR3775955872096289365435884,459.71,EUR,2024-10-07,2024-10-13,PO640612,U006,CC245,6068,False,none
INV00000711,970283857,Gillet SASU,FR4365565033349114152085076,81.9,EUR,2025-03-16,2025-03-20,PO103775,U005,CC685,6068,False,none
INV00002534,187851910,Dufour Garcia S.A. SASU,FR2703037236831472760122777,1263.52,EUR,2025-02-02,2025-02-07,PO543391,U024,CC573,6228,False,none
INV00003885,522675289,Alexandre SA,FR7004735047639283199529800,9021.79,EUR,2025-02-11,2025-02-15,,U012,CC910,6061,False,none
INV00002015,688680589,Diallo SASU,FR7917647501111783099974192,744.29,EUR,2025-03-03,2025-03-06,PO685136,U017,CC632,6063,False,none
INV00001718,949299556,Vasseur Guyot SA SA,FR9534699673311677269608437,102.01,EUR,2025-01-23,2025-01-27,PO406439,U007,CC336,6181,False,none
INV00001292,942788165,Hamel SAS,FR4686287203195419666450573,1088.19,EUR,2024-12-05,2024-12-09,PO337649,U011,CC762,6063,False,none
INV00001158,493759738,Faivre S.A. SASU,FR8443985298940626078701041,3035.33,EUR,2024-07-30,2024-07-31,PO660730,U027,CC859,6063,False,none
INV00000029,428699041,Mace Arnaud S.A.R.L. SAS,FR1205595501783325848689993,262.24,EUR,2024-10-29,2024-10-29,PO558752,U017,CC401,6228,False,none
INV00003346,977236929,Moreau EURL,FR7191767993593744039464083,2406.11,EUR,2024-02-15,2024-02-16,PO837157,U017,CC701,6065,False,none
INV00004739,368872588,Grenier SA EURL,FR5815372215566847323653377,1695.41,EUR,2024-04-16,2024-04-23,PO624524,U007,CC426,6065,False,none
INV00000763,347955276,Ledoux SA,FR7929384401348087354378826,1318.36,EUR,2025-11-04,2025-11-10,PO429748,U024,CC500,6135,False,none
INV00003918,146303161,Barbe S.A.S. SCI,FR2997745731441583311703037,943.49,EUR,2025-04-24,2025-04-28,PO409002,U005,CC697,6068,False,none
INV00001578,527177449,De Oliveira SCI,FR1475705120461872346013673,1440.28,EUR,2024-10-23,2024-10-26,PO556481,U013,CC225,6132,False,none
INV00001912,988516560,Laroche S.A. SARL,FR6656770051844989266591846,1200.78,EUR,2025-04-16,2025-04-21,PO321181,U023,CC805,6132,False,none
INV00002348,062962015,Breton SA EURL,FR4128767548138666754858193,2421.48,EUR,2024-10-11,2024-10-13,PO139252,U016,CC585,6065,False,none
INV00004267,800030756,Marchal SCI,FR8005458971480263257039653,497.76,EUR,2024-05-08,2024-05-12,PO763762,U008,CC553,6063,False,none
INV00001700,596401658,Blin S.A.R.L. SCI,FR7012847818913718949058077,460.66,EUR,2024-04-11,2024-04-14,PO864670,U000,CC784,6063,False,none
INV00002980,434558122,Guillet SARL,FR8764710276773592555625881,49.99,EUR,2024-05-28,2024-05-29,PO149870,U027,CC419,6065,False,none
INV00004905,072290349,Lopes Raynaud et Fils SARL,FR0313577908335061581488810,179.22,EUR,2025-08-17,2025-08-19,PO170059,U001,CC694,6068,False,none
INV00004213,511686854,Colin SA,FR1068171516025298670766046,3403.54,EUR,2025-06-22,2025-06-29,PO314687,U006,CC170,6228,False,none
INV00003393,278681447,Fontaine Laurent S.A.S. SCI,FR5109391119269212447174654,4044.62,EUR,2024-11-14,2024-11-17,PO652838,U024,CC650,6135,False,none
INV00003197,303911718,Besnard SA,FR0743455812236231665876036,1154.48,EUR,2025-07-31,2025-08-07,PO650004,U015,CC104,6132,False,none
INV00002291,728326842,Chevallier Lenoir et Fils SARL,FR3381228217819236534606056,1850.49,EUR,2024-09-29,2024-10-02,PO682809,U028,CC311,6181,False,none
INV00000811,060385050,Boutin S.A. SAS,FR6828723244079311029181331,360.15,EUR,2024-07-26,2024-07-28,,U022,CC656,6063,False,none
INV00003010,961586578,Rousseau S.A.R.L. SA,FR3662676586179327104054115,555.49,EUR,2025-01-04,2025-01-09,PO791641,U005,CC243,6068,False,none
INV00004086,737530011,Martineau Paris SA SASU,FR5433337320430977688936289,1275.72,EUR,2025-12-16,2025-12-19,PO553698,U016,CC451,6065,False,none
INV00000151,000257872,David et Fils SASU,FR4990714014011939325012495,350.34,EUR,2025-03-08,2025-03-15,PO814622,U028,CC424,6132,False,none
INV00003540,792499125,Gillet S.A.R.L. SA,FR9743356708604145456350200,732.05,EUR,2025-11-06,2025-11-10,PO248441,U027,CC963,6068,False,none
INV00000426,892268018,Meunier Riou SARL SAS,FR3076329092791456083318195,532.75,EUR,2025-05-24,2025-05-30,PO244697,U025,CC539,6181,False,none
INV00002228,880592962,Lemonnier SASU,FR0614770538338848792069804,1511.74,EUR,2024-05-04,2024-05-06,PO932505,U025,CC954,6135,False,none
INV00001215,200342442,Leblanc EURL,FR3552597107563353574859532,1732.46,EUR,2025-07-15,2025-07-17,PO283120,U029,CC631,6065,False,none
INV00003090,808412411,De Sousa SCI,FR4086926179640537735158506,827.02,EUR,2025-03-22,2025-03-28,PO566896,U000,CC504,6068,False,none
INV00004685,691373678,Pereira S.A.R.L. SA,FR9831942268653694551588863,1844.71,EUR,2025-04-22,2025-04-28,PO363934,U015,CC503,6061,False,none
INV00000468,711116152,Michaud SAS,FR7694278816580392827229927,1294.12,EUR,2025-12-02,2025-12-04,PO526504,U014,CC185,6068,False,none
INV00000080,004786863,Boulay et Fils SAS,FR9374907539989354492683158,437.24,EUR,2025-06-23,2025-06-25,PO817276,U025,CC307,6065,False,none
INV00000731,653287101,Le Roux S.A. SASU,FR0242786801128059826204505,3211.38,EUR,2024-12-20,2024-12-20,PO411152,U003,CC623,6181,False,none
INV00000437,249985698,Dufour Letellier S.A.R.L. SARL,FR0684245088210099688143536,636.98,EUR,2024-12-30,2025-01-03,PO629818,U003,CC849,6061,False,none
INV00001176,473647102,Jacob SARL SCI,FR8290552818325381793355486,2376.41,EUR,2025-01-29,2025-02-03,PO430664,U014,CC415,6181,False,none
INV00000530,762120216,Guillou Gérard S.A.R.L. SCI,FR6390814415298217392957867,928.58,EUR,2024-09-25,2024-09-26,,U001,CC659,6068,False,none
INV00003165,584419866,Gay EURL,FR4351364424936312303477866,252.4,EUR,2024-08-12,2024-08-17,PO894262,U023,CC206,6181,False,none
INV00000239,646471543,Chevalier Cousin SA SAS,FR4814150937710040901380698,612.98,EUR,2024-08-15,2024-08-20,PO216356,U012,CC474,6228,False,none
INV00000491,522047277,Colin Lecoq et Fils SCI,FR5564474212309407778097339,6673.09,EUR,2024-08-29,2024-08-29,PO450964,U002,CC685,6061,False,none
INV00001224,931746120,Fournier Charpentier SARL SA,FR2156110022557941552166746,88.02,EUR,2024-10-19,2024-10-21,PO186181,U023,CC197,6181,False,none
INV00002210,895798687,Bigot SASU,FR0482911467866912517785289,1100.35,EUR,2024-12-20,2024-12-20,PO897178,U018,CC556,6065,False,none
INV00003466,404157473,Mace S.A.R.L. SAS,FR9500159416516231981898471,173.05,EUR,2024-07-26,2024-07-28,PO482133,U023,CC143,6065,False,none
INV00001420,655852398,Delattre S.A.R.L. SARL,FR8812075452798524013223423,1185.73,EUR,2024-12-23,2024-12-23,PO403708,U015,CC124,6181,False,none
INV00000751,671902294,Alves et Fils SARL,FR0589113529096561014388899,1678.15,EUR,2025-05-02,2025-05-04,PO246918,U023,CC640,6132,False,none
INV00002110,799650752,Le Roux Bailly SA SAS,FR6031739363854678544587717,1392.0,EUR,2025-09-09,2025-09-11,PO194014,U013,CC799,6063,False,none
INV00004263,800439735,Breton Durand SA SA,FR5358752568065625904599080,617.85,EUR,2025-05-13,2025-05-16,PO303997,U027,CC520,6132,False,none
INV00003829,119079030,Lemaître S.A.S. SAS,FR8908215454470229604432701,5106.4,EUR,2024-02-11,2024-02-17,PO968576,U005,CC861,6181,False,none
INV00000168,975001701,Guérin S.A. SAS,FR8474747219705466927589551,1369.08,EUR,2025-05-01,2025-05-05,PO754643,U000,CC393,6228,False,none
INV00003361,680876038,Neveu S.A. SARL,FR5802758842524105648149177,2225.18,EUR,2025-06-01,2025-06-07,PO506977,U007,CC501,6228,False,none
INV00002822,775901751,Lambert SA,FR9251405468356521568182096,451.96,EUR,2024-03-21,2024-03-28,PO702883,U019,CC649,6132,False,none
INV00005115,622951108,Menard SA,FR3469133030334677116750762,27298.34,EUR,2024-06-15,2024-06-22,PO383542,U014,CC102,6132,True,shared_iban_ring
INV00004161,933472122,Hamon SASU,FR8116517680866281372143308,1891.83,EUR,2024-06-29,2024-06-30,PO227337,U021,CC847,6065,False,none
INV00000842,157399305,Delmas SARL,FR4088255629657542786561942,280.38,EUR,2025-01-08,2025-01-08,PO965553,U000,CC242,6063,False,none
INV00000683,663193149,Ramos SCI,FR4364039106518017046226567,1830.85,EUR,2024-09-16,2024-09-23,,U024,CC772,6132,False,none
INV00003439,057202590,Gros SA,FR3823945354614707986321061,217.0,EUR,2025-08-22,2025-08-27,PO792929,U004,CC707,6065,False,none
INV00000838,363745458,Charrier Blondel et Fils EURL,FR7985725459606339912971024,1426.88,EUR,2024-07-20,2024-07-20,PO398179,U004,CC961,6181,False,none
INV00002758,694097499,Pages SARL,FR4749946579678427114773201,335.35,EUR,2025-05-02,2025-05-02,PO235544,U023,CC643,6063,False,none
INV00002855,650609835,Colin SA,FR2730147195979647158904290,408.02,EUR,2024-09-26,2024-10-02,PO719032,U006,CC772,6063,False,none
INV00001807,639208678,Dias S.A. SA,FR2098036577449160936595201,77641.99,EUR,2024-04-26,2024-05-03,PO505042,U027,CC672,6135,False,none
INV00002794,303054868,Faivre S.A.R.L. SA,FR3221717477332945625577017,3584.83,EUR,2025-10-17,2025-10-22,PO823563,U010,CC229,6181,False,none
INV00005018,522675289,Alexandre S.A.,FR7004735047639283199529800,705.18,EUR,2024-12-11,2024-12-14,PO885734,U018,CC468,6061,True,duplicate_fuzzy
INV00001617,814770054,Lombard Petitjean SA SA,FR4488147435031365024916300,891.4,EUR,2025-03-01,2025-03-06,PO197597,U027,CC240,6063,False,none
INV00003635,969108589,Ribeiro SASU,FR2209617399704694725878444,4520.12,EUR,2025-03-13,2025-03-19,PO481351,U025,CC983,6132,False,none
INV00000812,223253672,Imbert SA,FR2304120092820667849843624,199.46,EUR,2025-04-03,2025-04-05,PO765282,U020,CC896,6135,False,none
INV00003971,059304078,Texier SAS,FR2176392836929445511668297,8621.62,EUR,2025-05-21,2025-05-26,PO709606,U021,CC402,6135,False,none
INV00004643,888067065,Munoz SASU,FR6850461735743842150317807,947.46,EUR,2024-03-06,2024-03-11,PO454507,U000,CC701,6135,False,none
INV00004870,717565512,Collet SCI,FR8703761379180552696582710,1159.91,EUR,2024-09-27,2024-10-03,,U011,CC692,6135,False,none
INV00000199,855744431,Pottier SARL EURL,FR9890250392614293968562185,4145.85,EUR,2025-08-15,2025-08-15,PO854701,U018,CC344,6228,False,none
INV00004036,186999386,Duval SAS,FR1461125457387571775140105,493.98,EUR,2025-06-18,2025-06-21,PO494691,U025,CC701,6228,False,none
INV00000296,688937346,Seguin Buisson S.A. EURL,FR8795269495888794705516940,215.75,EUR,2025-02-28,2025-03-05,PO684195,U023,CC141,6063,False,none
INV00000798,686879374,Ribeiro SARL,FR9738166496902824983922501,107.93,EUR,2025-11-26,2025-11-27,PO945089,U026,CC206,6063,False,none
INV00003049,003791769,Bernier SAS,FR7565277584161692845115447,571.76,EUR,2025-11-13,2025-11-13,PO350986,U020,CC349,6068,False,none
INV00003783,671902294,Alves et Fils SARL,FR0589113529096561014388899,4154.38,EUR,2024-11-22,2024-11-24,,U004,CC106,6063,False,none
INV00003238,762120216,Guillou Gérard S.A.R.L. SCI,FR6390814415298217392957867,713.06,EUR,2025-12-25,2026-01-01,PO607559,U003,CC891,6061,False,none
INV00000599,669096705,Roux SAS,FR0683584168784991216558523,2843.08,EUR,2025-05-20,2025-05-25,PO382089,U023,CC314,6181,False,none
INV00004418,688680589,Diallo SASU,FR7917647501111783099974192,3167.6,EUR,2025-09-28,2025-10-05,PO471831,U019,CC196,6228,False,none
INV00004129,100167618,Chartier Costa et Fils SARL,FR6360144485645101739739641,642.49,EUR,2024-08-04,2024-08-04,PO924578,U028,CC828,6135,False,none
INV00002284,662532447,Masse SARL,FR6009454490149542770707057,3467.41,EUR,2024-07-26,2024-07-27,PO120869,U001,CC324,6181,False,none
INV00004311,599293784,Hervé SARL SCI,FR4773244913421388209088307,353.1,EUR,2024-11-15,2024-11-17,PO894887,U022,CC974,6181,False,none
INV00000486,059304078,Texier SAS,FR2176392836929445511668297,946.88,EUR,2025-08-18,2025-08-20,,U004,CC863,6063,False,none
INV00004979,493759738,Faivre S.A. SASU,FR8443985298940626078701041,4322.88,EUR,2025-02-16,2025-02-21,,U023,CC134,6063,False,none
INV00005069,669849027,Martins S.A.R.L. SARL,FR9481187233351040961497315,4971.03,EUR,2024-06-15,2024-06-22,PO383542,U014,CC102,6132,True,under_threshold
INV00004262,522675289,Alexandre SA,FR7004735047639283199529800,523.14,EUR,2025-08-25,2025-08-30,PO602109,U027,CC949,6132,False,none
INV00004788,977008860,Bigot SCI,FR5865754602734151488814311,3035.13,EUR,2024-03-20,2024-03-22,PO733754,U000,CC968,6068,False,none
INV00002998,616928451,Lemaître S.A.S. SCI,FR6208514036965666683272386,2027.91,EUR,2024-07-05,2024-07-12,PO178697,U000,CC242,6135,False,none
INV00004934,157399305,Delmas SARL,FR4088255629657542786561942,1933.33,EUR,2024-02-17,2024-02-19,PO846198,U029,CC782,6068,False,none
INV00000889,918255371,Masson Aubert SARL SARL,FR9626650237416787256862110,4188.65,EUR,2025-06-26,2025-06-28,PO974357,U013,CC198,6065,False,none
INV00004368,896118367,Imbert EURL,FR9114141397552314913577594,390.46,EUR,2024-12-19,2024-12-21,PO687396,U015,CC240,6065,False,none
INV00000228,167014508,Pires EURL,FR6708031499825080046358068,2852.65,EUR,2025-07-29,2025-07-31,PO679606,U027,CC335,6063,False,none
INV00004757,800030756,Marchal SCI,FR8005458971480263257039653,1273.01,EUR,2025-05-22,2025-05-29,,U002,CC325,6228,False,none
INV00003181,278681447,Fontaine Laurent S.A.S. SCI,FR5109391119269212447174654,566.58,EUR,2025-07-30,2025-08-06,PO756890,U007,CC757,6061,False,none
INV00005112,490847491,Durand Lucas SARL SCI,FR0277417430435023850228946,6334.63,EUR,2025-08-16,2025-08-19,PO435046,U019,CC373,6065,True,shared_iban_ring
INV00003575,884252410,Lemaire SA,FR3515632686850745106634362,68.45,EUR,2025-01-03,2025-01-08,PO299994,U010,CC548,6181,False,none
INV00004778,816934060,Carre SASU,FR2865905151864492519254629,253.1,EUR,2025-01-30,2025-02-04,PO190888,U007,CC783,6132,False,none
INV00003956,975001701,Guérin S.A. SAS,FR8474747219705466927589551,2535.93,EUR,2025-02-12,2025-02-19,PO407412,U003,CC206,6181,False,none
INV00000248,928565431,Pereira S.A.S. SARL,FR1856945441496739385258001,147.23,EUR,2024-08-06,2024-08-06,PO166007,U000,CC992,6068,False,none
INV00002450,269166978,Pasquier Laurent S.A. SCI,FR6256342160733754330365414,97.74,EUR,2025-06-14,2025-06-15,PO889544,U023,CC742,6065,False,none
INV00003475,799371240,Hoareau SCI,FR3905510762091843579786305,296.08,EUR,2025-09-07,2025-09-12,PO598984,U008,CC550,6228,False,none
INV00000915,884252410,Lemaire SA,FR3515632686850745106634362,658.71,EUR,2025-12-28,2026-01-01,PO987936,U023,CC174,6228,False,none
INV00004568,058651850,Bernard Boulay SA SASU,FR7178686337524310690331190,1268.21,EUR,2025-02-09,2025-02-16,,U008,CC676,6181,False,none
INV00003809,809402445,Ollivier Bonneau S.A.S. SCI,FR6188117298068650863765991,1268.73,EUR,2025-08-29,2025-09-03,PO659569,U028,CC916,6061,False,none
INV00001049,363495788,Da Costa SA,FR8561567933410166687002176,478.91,EUR,2025-05-08,2025-05-15,PO594601,U010,CC409,6063,False,none
INV00004322,655852398,Delattre S.A.R.L. SARL,FR8812075452798524013223423,8090.32,EUR,2024-04-14,2024-04-14,PO899231,U009,CC624,6132,False,none
INV00003207,064317139,Auger Maillot SA SA,FR4860917798270808697829221,1081.0,EUR,2025-01-04,2025-01-05,PO586534,U019,CC371,6068,False,none
INV00002099,464887719,Costa Royer SARL SCI,FR2945892975001701277063242,164.75,EUR,2024-06-30,2024-06-30,,U017,CC318,6132,False,none
INV00002168,518233749,Martinez SAS,FR9547735866296194311426265,22104.82,EUR,2024-03-31,2024-03-31,PO891026,U019,CC399,6132,False,none
INV00004299,662702895,Lefebvre Laine S.A.R.L. EURL,FR3759325250029218515691545,3152.5,EUR,2024-01-31,2024-02-01,PO680996,U027,CC938,6068,False,none
INV00002304,567982507,Delahaye EURL,FR7667146283143598926256609,577.74,EUR,2024-12-23,2024-12-28,PO198776,U004,CC431,6228,False,none
INV00004023,417154544,Costa SA,FR5121641758231334845871493,4152.18,EUR,2024-02-01,2024-02-08,PO378657,U003,CC502,6068,False,none
INV00004109,121277561,Gonzalez SASU,FR0687339785598217661912841,799.28,EUR,2024-11-14,2024-11-14,PO579977,U007,CC404,6228,False,none
INV00002173,014388899,Menard SARL SARL,FR1284872975859883103032432,246.9,EUR,2024-03-28,2024-03-28,PO816884,U025,CC603,6132,False,none
INV00000994,375265479,Chartier SASU,FR8312871539915668633414111,3231.58,EUR,2024-04-09,2024-04-10,PO985778,U003,CC555,6181,False,none
INV00000088,782489638,Vasseur SAS,FR3167065627298069901627204,49.63,EUR,2025-09-10,2025-09-14,PO333365,U023,CC787,6068,False,none
INV00000333,435175183,Ledoux SAS,FR9681180715695620175370304,469.35,EUR,2025-02-17,2025-02-24,PO557318,U013,CC762,6061,False,none
INV00000765,018451462,Godard S.A.R.L. SASU,FR2956981693406088356159514,5039.6,EUR,2024-03-09,2024-03-15,PO993415,U001,CC397,6065,False,none
INV00004560,074329271,Goncalves SA SARL,FR8234654950050702608698221,1390.55,EUR,2024-03-06,2024-03-10,PO990680,U001,CC560,6181,False,none
INV00000879,688937346,Seguin Buisson S.A. EURL,FR8795269495888794705516940,416.42,EUR,2024-05-24,2024-05-24,PO818826,U004,CC577,6065,False,none
INV00001345,059304078,Texier SAS,FR2176392836929445511668297,152.81,EUR,2024-01-30,2024-02-05,PO552758,U005,CC553,6061,False,none
INV00003091,584419866,Gay EURL,FR4351364424936312303477866,277.5,EUR,2025-06-09,2025-06-12,PO989928,U027,CC902,6181,False,none
INV00004518,058651850,Bernard Boulay SA SASU,FR7178686337524310690331190,1237.55,EUR,2024-07-17,2024-07-17,PO706916,U011,CC174,6132,False,none
INV00002569,079911838,Diallo SARL,FR4339533942104709521456232,713.07,EUR,2025-02-19,2025-02-21,PO853429,U013,CC563,6181,False,none
INV00003895,089899217,Le Gall EURL,FR6323361328507251786376731,5793.94,EUR,2025-08-25,2025-08-27,,U000,CC790,6065,False,none
INV00004451,901627204,Jean SASU,FR5443757584419866524041574,2135.55,EUR,2025-05-14,2025-05-16,PO522818,U018,CC975,6068,False,none
INV00000144,014388899,Menard SARL SARL,FR1284872975859883103032432,178.59,EUR,2024-12-18,2024-12-21,PO674566,U005,CC593,6181,False,none
INV00000315,735160917,Couturier Lebrun SARL SAS,FR9515970996254384807520344,924.05,EUR,2025-02-25,2025-02-25,PO755520,U010,CC489,6063,False,none
INV00003378,638546785,Hoarau SAS,FR3973505831997179110065120,54.09,EUR,2024-10-01,2024-10-07,PO801423,U000,CC387,6228,False,none
INV00002862,399091699,Huet et Fils SASU,FR9543161172400504556238692,471.46,EUR,2025-07-13,2025-07-20,PO709143,U010,CC820,6132,False,none
INV00004200,982708086,Guyon S.A.S. SCI,FR7246376604655866525483744,1420.54,EUR,2024-08-14,2024-08-21,PO395950,U024,CC991,6135,False,none
INV00005044,669849027,Martins S.A.R.L. SARL,FR9481187233351040961497315,4934.07,EUR,2024-06-15,2024-06-22,PO383542,U014,CC102,6132,True,under_threshold
INV00000351,383028439,Ollivier EURL,FR9092287772519966365807412,2753.3,EUR,2024-06-09,2024-06-09,PO772528,U020,CC288,6228,False,none
INV00002836,347955276,Ledoux SA,FR7929384401348087354378826,1127.79,EUR,2025-09-21,2025-09-25,PO380788,U004,CC317,6181,False,none
INV00003435,675254599,Becker EURL,FR1462137213865890260127961,2566.18,EUR,2024-11-10,2024-11-17,PO866589,U001,CC470,6068,False,none
INV00001370,721811437,Lebrun Boutin S.A. SCI,FR8889218785193583749079779,1759.71,EUR,2025-06-15,2025-06-15,PO457705,U027,CC732,6063,False,none
INV00000373,081219136,Bertrand SAS,FR8076627028951718702621745,16798.73,EUR,2025-02-19,2025-02-22,PO341026,U005,CC136,6228,False,none
INV00004898,518233749,Martinez SAS,FR9547735866296194311426265,12722.89,EUR,2025-04-30,2025-05-03,PO527417,U002,CC170,6228,False,none
